Date,City,State,AQI,PM2_5,PM10,NO2,SO2,CO,O3,Temperature_C,Humidity_%,Wind_kmph,Rainfall_mm,Traffic_Index,Industrial_Index,Population_Density,Season,AQI_Category,Health_Advisory
2024-12-04,Pune,Maharashtra,71,237.4,225.4,39.9,38.2,0.54,143.8,18.4,50,16.7,12.2,33,87,11151,Monsoon,Satisfactory,Normal
2024-12-20,Mumbai,Maharashtra,415,86.6,253.6,33.7,71.6,2.02,69.5,32.5,36,8.9,99.6,53,13,10964,Monsoon,Severe,Stay indoors
2025-07-05,Bengaluru,Karnataka,202,103.0,185.8,66.1,36.5,3.33,20.7,38.6,30,19.5,36.3,51,61,15562,Summer,Poor,Limit outdoor activity
2025-04-20,Kolkata,West Bengal,381,40.3,203.1,40.1,40.9,1.93,161.7,40.2,75,26.6,98.8,90,39,1764,Monsoon,Very Poor,Stay indoors
2024-02-25,Jaipur,Rajasthan,380,30.7,104.1,16.4,7.6,2.68,62.3,12.6,54,24.2,116.1,65,25,19116,Monsoon,Very Poor,Stay indoors
2025-02-03,Bengaluru,Karnataka,83,148.5,206.7,23.2,39.7,2.34,64.7,14.0,90,23.8,115.8,97,53,16966,Winter,Satisfactory,Normal
2024-01-17,Chandigarh,Chandigarh,81,141.2,299.4,75.1,61.2,0.93,23.5,40.0,47,28.9,30.8,22,30,28630,Monsoon,Satisfactory,Normal
2024-01-15,Kolkata,West Bengal,292,234.5,62.9,44.1,61.7,0.36,109.9,12.5,43,14.0,86.2,42,22,22748,Autumn,Poor,Limit outdoor activity
2024-05-09,Jaipur,Rajasthan,367,216.3,265.8,39.0,46.8,0.63,121.5,25.2,37,9.6,76.8,87,79,28624,Summer,Very Poor,Stay indoors
2025-02-21,Chandigarh,Chandigarh,40,17.3,123.3,70.9,27.3,1.77,116.4,28.1,94,8.1,75.1,79,68,3185,Monsoon,Good,Normal
2025-06-21,Bengaluru,Karnataka,136,187.2,292.9,25.9,18.3,1.77,162.2,12.7,73,14.9,113.4,35,30,19342,Monsoon,Moderate,Sensitive groups caution
2025-04-23,Ahmedabad,Gujarat,210,57.9,305.1,5.5,50.1,0.64,119.7,19.1,95,4.0,42.4,70,92,22872,Autumn,Poor,Limit outdoor activity
2023-04-03,Jaipur,Rajasthan,180,140.0,109.1,48.4,77.3,1.83,119.0,37.9,52,13.4,116.0,69,97,17478,Monsoon,Moderate,Sensitive groups caution
2023-04-25,Delhi,Delhi,246,105.2,241.2,89.5,74.0,1.31,140.1,22.2,22,3.2,97.2,74,53,25037,Autumn,Poor,Limit outdoor activity
2024-02-17,Mumbai,Maharashtra,200,87.7,207.3,21.8,16.7,2.65,129.7,12.1,35,19.4,7.9,92,81,18099,Monsoon,Moderate,Sensitive groups caution
2023-10-11,Chandigarh,Chandigarh,66,111.7,200.7,59.6,6.5,1.56,60.5,41.5,48,1.7,44.2,30,90,7164,Autumn,Satisfactory,Normal
2023-05-26,Bengaluru,Karnataka,150,60.4,275.9,31.7,54.0,2.38,125.5,34.6,20,9.4,82.0,50,70,6235,Summer,Moderate,Sensitive groups caution
2024-01-05,Kolkata,West Bengal,229,106.1,26.1,67.4,26.3,1.2,20.4,32.7,43,27.3,2.1,78,77,29550,Summer,Poor,Limit outdoor activity
2024-09-19,Patna,Bihar,129,234.6,54.1,36.3,71.0,1.77,123.9,27.8,91,11.5,73.4,64,31,23275,Summer,Moderate,Sensitive groups caution
2025-05-25,Kolkata,West Bengal,252,42.8,153.3,18.7,5.5,3.19,120.5,26.5,35,22.2,91.6,69,69,9903,Winter,Poor,Limit outdoor activity
2025-08-27,Bengaluru,Karnataka,143,239.0,130.1,103.2,16.2,1.25,89.7,14.8,33,14.9,62.5,71,94,575,Winter,Moderate,Sensitive groups caution
2024-07-20,Kolkata,West Bengal,363,212.8,49.4,50.0,54.3,3.43,45.8,19.5,62,16.6,21.9,50,88,29955,Autumn,Very Poor,Stay indoors
2024-09-12,Bengaluru,Karnataka,405,151.9,257.2,39.5,69.8,1.14,155.2,44.1,83,8.0,60.9,28,82,20271,Summer,Severe,Stay indoors
2025-03-26,Bengaluru,Karnataka,364,113.4,40.3,53.2,5.1,2.23,69.9,24.0,84,13.4,18.3,86,95,5027,Winter,Very Poor,Stay indoors
2025-08-12,Chennai,Tamil Nadu,147,18.9,73.1,54.6,37.9,0.85,119.7,42.7,23,18.1,45.9,20,73,23921,Monsoon,Moderate,Sensitive groups caution
2024-09-12,Delhi,Delhi,83,220.3,202.0,92.7,6.9,1.47,124.8,32.0,82,25.5,59.5,20,41,14210,Autumn,Satisfactory,Normal
2024-08-01,Jaipur,Rajasthan,142,142.0,340.1,62.2,47.9,3.2,174.8,11.9,90,25.8,70.0,71,86,27297,Winter,Moderate,Sensitive groups caution
2024-04-08,Jaipur,Rajasthan,361,94.4,61.2,75.4,8.5,3.41,13.8,29.9,76,7.2,119.7,26,15,24686,Summer,Very Poor,Stay indoors
2023-01-08,Hyderabad,Telangana,123,244.8,293.4,48.8,54.5,0.96,179.5,14.4,53,17.4,40.5,30,14,15360,Winter,Moderate,Sensitive groups caution
2023-11-29,Kolkata,West Bengal,444,119.6,330.8,97.5,25.9,0.92,134.6,27.9,68,4.3,17.4,81,80,29325,Summer,Severe,Stay indoors
2025-09-14,Lucknow,Uttar Pradesh,367,64.6,144.0,98.7,55.8,2.65,19.4,28.5,32,13.1,26.4,54,35,29935,Summer,Very Poor,Stay indoors
2024-01-04,Hyderabad,Telangana,90,58.2,279.6,80.8,5.1,0.21,137.9,36.1,60,8.5,23.6,71,31,28634,Winter,Satisfactory,Normal
2023-10-02,Mumbai,Maharashtra,192,106.2,127.8,46.3,79.8,2.93,143.4,32.8,62,19.6,84.3,59,29,24592,Winter,Moderate,Sensitive groups caution
2024-09-27,Jaipur,Rajasthan,284,196.5,135.5,63.9,69.8,2.14,113.6,14.0,91,11.6,116.4,92,10,18386,Summer,Poor,Limit outdoor activity
2024-11-27,Pune,Maharashtra,311,227.1,174.9,25.7,9.5,0.87,128.0,15.3,37,6.5,37.7,42,74,5110,Autumn,Very Poor,Stay indoors
2024-07-26,Chandigarh,Chandigarh,92,116.0,152.7,49.2,39.4,1.66,112.5,29.4,86,12.7,56.1,38,11,28394,Summer,Satisfactory,Normal
2024-03-10,Pune,Maharashtra,328,142.7,347.0,13.2,44.8,2.28,98.8,15.5,22,16.9,85.0,79,64,3704,Monsoon,Very Poor,Stay indoors
2024-04-11,Pune,Maharashtra,81,87.6,152.9,80.5,45.7,0.81,11.4,26.4,42,26.4,46.6,61,64,22137,Summer,Satisfactory,Normal
2023-04-22,Chennai,Tamil Nadu,214,133.1,65.9,17.2,16.5,2.89,52.1,17.6,52,7.2,108.1,39,21,19474,Monsoon,Poor,Limit outdoor activity
2023-03-07,Mumbai,Maharashtra,161,226.5,251.9,42.9,36.1,2.2,65.2,33.4,50,15.1,32.7,96,25,26384,Winter,Moderate,Sensitive groups caution
2025-07-06,Mumbai,Maharashtra,160,14.9,248.5,99.6,11.1,2.14,30.4,18.7,39,27.1,94.7,79,72,23205,Winter,Moderate,Sensitive groups caution
2023-07-21,Chandigarh,Chandigarh,174,33.6,129.6,117.9,21.1,1.82,25.2,24.0,62,20.9,21.9,82,95,25260,Winter,Moderate,Sensitive groups caution
2024-04-01,Mumbai,Maharashtra,69,230.7,246.8,55.6,38.1,0.44,67.0,26.1,74,27.1,15.2,100,40,11036,Summer,Satisfactory,Normal
2024-02-05,Kolkata,West Bengal,158,146.7,86.0,92.2,19.6,3.28,32.8,18.7,91,9.8,111.1,68,22,24666,Autumn,Moderate,Sensitive groups caution
2024-01-27,Bengaluru,Karnataka,338,88.4,138.6,118.6,3.2,2.52,46.2,44.1,35,4.7,107.2,96,64,4870,Monsoon,Very Poor,Stay indoors
2025-10-21,Bengaluru,Karnataka,131,202.6,154.9,96.9,16.5,1.04,16.2,35.6,33,11.9,56.9,90,21,1480,Autumn,Moderate,Sensitive groups caution
2025-06-20,Chennai,Tamil Nadu,103,229.7,299.1,12.4,67.1,2.0,127.3,41.6,76,15.4,88.4,96,89,22550,Winter,Moderate,Sensitive groups caution
2025-07-29,Mumbai,Maharashtra,164,92.6,221.6,10.3,21.9,2.12,61.8,42.4,93,28.2,107.1,82,78,20434,Autumn,Moderate,Sensitive groups caution
2023-01-30,Bengaluru,Karnataka,337,230.5,295.7,87.7,58.2,0.97,139.7,27.4,77,11.1,46.7,54,69,14607,Monsoon,Very Poor,Stay indoors
2025-10-15,Jaipur,Rajasthan,118,137.7,333.0,87.9,44.6,0.23,64.5,28.4,59,12.9,66.6,32,50,8842,Autumn,Moderate,Sensitive groups caution
2023-04-06,Delhi,Delhi,46,98.8,62.7,72.8,41.3,2.62,154.9,31.5,39,7.0,85.6,66,41,6390,Summer,Good,Normal
2025-08-03,Lucknow,Uttar Pradesh,353,157.0,235.2,84.7,38.4,3.13,110.8,18.3,29,16.7,96.3,29,78,13925,Autumn,Very Poor,Stay indoors
2023-09-01,Chandigarh,Chandigarh,255,105.5,238.5,113.5,11.1,1.27,179.2,24.1,46,22.5,3.9,77,65,28965,Autumn,Poor,Limit outdoor activity
2023-12-03,Pune,Maharashtra,225,202.2,30.5,69.9,79.4,2.11,12.3,26.0,54,2.1,88.2,33,64,6886,Summer,Poor,Limit outdoor activity
2024-06-01,Chandigarh,Chandigarh,375,97.3,349.5,101.5,14.8,2.52,22.7,23.2,52,15.2,15.8,78,72,24712,Winter,Very Poor,Stay indoors
2025-11-10,Pune,Maharashtra,101,202.1,303.0,108.5,9.1,1.81,62.9,30.4,92,28.9,26.8,100,67,16942,Autumn,Moderate,Sensitive groups caution
2023-07-27,Bengaluru,Karnataka,117,146.8,60.0,23.1,28.3,2.89,32.9,41.6,41,10.9,77.7,94,100,12908,Summer,Moderate,Sensitive groups caution
2025-04-13,Jaipur,Rajasthan,313,172.4,180.6,19.9,31.4,1.5,144.7,10.7,74,27.1,51.9,41,81,25945,Summer,Very Poor,Stay indoors
2025-11-12,Kolkata,West Bengal,336,208.6,255.1,92.3,48.0,0.22,61.5,24.7,25,20.6,2.1,22,83,29278,Winter,Very Poor,Stay indoors
2025-02-23,Chennai,Tamil Nadu,161,12.0,226.2,13.5,69.9,3.34,169.8,32.7,54,22.2,24.8,86,75,16853,Summer,Moderate,Sensitive groups caution
2023-03-18,Patna,Bihar,373,206.4,56.4,104.8,9.0,0.68,154.3,37.9,75,27.2,87.0,54,30,22643,Summer,Very Poor,Stay indoors
2024-05-25,Chandigarh,Chandigarh,289,165.8,158.8,118.0,46.4,2.37,118.5,11.1,77,11.6,109.3,94,21,4636,Winter,Poor,Limit outdoor activity
2024-05-08,Ahmedabad,Gujarat,108,41.9,150.7,108.8,5.9,0.36,175.9,38.6,62,15.3,113.0,48,23,680,Winter,Moderate,Sensitive groups caution
2023-12-15,Patna,Bihar,434,62.6,132.6,62.2,13.8,2.73,90.2,37.5,65,22.9,64.8,49,36,15377,Summer,Severe,Stay indoors
2023-11-25,Patna,Bihar,423,36.4,244.4,111.3,27.8,1.77,114.7,11.8,34,2.0,23.5,79,18,24762,Autumn,Severe,Stay indoors
2024-04-14,Mumbai,Maharashtra,325,212.6,30.1,95.7,10.7,3.2,129.8,20.8,73,29.5,24.3,84,49,12066,Winter,Very Poor,Stay indoors
2025-02-04,Lucknow,Uttar Pradesh,239,205.9,138.3,18.1,37.5,0.75,140.5,43.5,79,5.0,54.7,32,12,11952,Winter,Poor,Limit outdoor activity
2025-07-07,Bengaluru,Karnataka,99,117.6,307.5,44.6,38.5,2.18,146.8,44.1,36,12.7,109.3,60,79,8507,Summer,Satisfactory,Normal
2025-06-25,Delhi,Delhi,245,29.5,286.8,94.7,23.7,1.92,71.5,20.6,80,10.9,55.5,46,36,15456,Summer,Poor,Limit outdoor activity
2023-12-15,Jaipur,Rajasthan,271,102.9,37.5,53.3,49.6,1.61,133.2,35.2,31,14.6,40.5,52,88,8845,Summer,Poor,Limit outdoor activity
2025-12-13,Chennai,Tamil Nadu,294,163.2,23.3,91.3,39.2,0.59,107.7,30.2,73,19.5,109.8,51,46,14305,Monsoon,Poor,Limit outdoor activity
2024-02-16,Kolkata,West Bengal,160,84.7,52.3,43.3,2.8,3.2,142.2,19.0,89,15.7,107.8,90,77,28076,Monsoon,Moderate,Sensitive groups caution
2024-01-06,Lucknow,Uttar Pradesh,132,84.7,245.6,106.1,16.2,0.87,166.8,19.9,51,29.5,73.3,56,62,15215,Summer,Moderate,Sensitive groups caution
2024-04-27,Ahmedabad,Gujarat,73,48.1,45.7,82.3,14.3,1.93,139.3,25.5,46,5.2,114.9,21,60,28898,Autumn,Satisfactory,Normal
2023-11-15,Patna,Bihar,223,25.3,293.2,92.1,60.8,3.35,139.2,14.5,60,24.1,97.1,100,90,16976,Monsoon,Poor,Limit outdoor activity
2024-04-19,Hyderabad,Telangana,286,191.6,259.1,32.6,22.1,2.69,128.0,14.8,22,4.2,17.0,74,91,15626,Winter,Poor,Limit outdoor activity
2024-02-14,Mumbai,Maharashtra,426,216.0,182.1,97.9,74.5,0.98,97.9,36.8,25,24.7,12.5,73,41,27827,Summer,Severe,Stay indoors
2023-07-26,Ahmedabad,Gujarat,233,48.0,131.1,56.0,4.5,2.71,122.1,10.2,93,25.3,15.4,46,50,28462,Summer,Poor,Limit outdoor activity
2023-06-22,Chennai,Tamil Nadu,272,142.2,61.7,84.2,14.7,2.31,163.9,32.1,64,3.1,61.2,23,50,27230,Monsoon,Poor,Limit outdoor activity
2023-02-17,Lucknow,Uttar Pradesh,73,30.1,204.2,96.5,67.9,2.64,103.9,41.7,50,6.4,89.5,86,33,29530,Summer,Satisfactory,Normal
2025-11-02,Kolkata,West Bengal,379,110.5,115.3,110.2,25.6,0.5,151.4,13.7,83,7.5,106.9,97,83,9582,Monsoon,Very Poor,Stay indoors
2024-03-30,Mumbai,Maharashtra,442,172.6,43.5,8.2,25.3,3.35,89.9,39.1,35,24.3,29.9,47,92,21875,Winter,Severe,Stay indoors
2024-08-27,Patna,Bihar,321,246.5,193.5,48.5,76.3,2.84,172.8,33.5,56,1.9,37.7,86,35,6816,Winter,Very Poor,Stay indoors
2023-12-11,Kolkata,West Bengal,123,37.9,226.4,8.7,56.2,2.87,11.1,31.2,46,11.1,72.4,52,58,25827,Monsoon,Moderate,Sensitive groups caution
2023-05-13,Bengaluru,Karnataka,228,211.7,35.3,91.2,71.8,3.39,123.9,11.2,34,29.2,67.9,71,55,26708,Summer,Poor,Limit outdoor activity
2024-07-28,Kolkata,West Bengal,124,62.4,121.3,105.2,41.5,0.63,118.9,23.3,36,13.2,107.7,82,46,9695,Monsoon,Moderate,Sensitive groups caution
2023-07-30,Lucknow,Uttar Pradesh,263,199.4,33.0,28.6,51.0,0.69,115.9,30.1,80,22.7,92.5,58,83,976,Monsoon,Poor,Limit outdoor activity
2025-06-03,Kolkata,West Bengal,35,191.7,335.8,84.5,32.6,2.65,36.6,30.5,81,5.4,67.4,81,39,24586,Summer,Good,Normal
2023-03-25,Patna,Bihar,288,46.0,136.1,13.9,8.4,2.87,105.1,18.2,33,22.1,86.4,63,72,17980,Summer,Poor,Limit outdoor activity
2024-09-23,Chennai,Tamil Nadu,68,127.1,303.6,98.3,7.6,2.18,173.9,30.6,44,3.4,83.6,49,40,24394,Autumn,Satisfactory,Normal
2024-02-29,Mumbai,Maharashtra,315,174.5,250.3,114.8,79.2,2.83,119.7,42.8,23,22.4,118.9,66,13,9938,Summer,Very Poor,Stay indoors
2024-03-31,Jaipur,Rajasthan,140,96.1,221.5,60.5,66.9,1.34,60.0,34.1,81,16.1,83.6,56,89,24184,Winter,Moderate,Sensitive groups caution
2024-08-19,Chennai,Tamil Nadu,216,33.5,176.6,52.5,2.9,1.1,150.9,24.9,43,14.3,41.1,64,32,16301,Autumn,Poor,Limit outdoor activity
2025-10-10,Mumbai,Maharashtra,307,199.9,228.0,20.0,65.9,1.75,161.1,14.8,25,29.6,81.8,59,83,22608,Monsoon,Very Poor,Stay indoors
2024-11-25,Kolkata,West Bengal,258,239.9,286.6,27.2,26.2,0.87,83.3,27.6,86,17.8,108.0,22,41,3585,Monsoon,Poor,Limit outdoor activity
2024-09-12,Bengaluru,Karnataka,281,13.7,194.3,97.3,71.9,1.05,166.0,20.1,20,9.5,55.1,99,33,9004,Summer,Poor,Limit outdoor activity
2025-08-05,Chandigarh,Chandigarh,247,99.5,208.3,76.2,78.7,2.26,162.7,24.7,80,5.5,65.8,22,66,14135,Winter,Poor,Limit outdoor activity
2025-10-18,Ahmedabad,Gujarat,256,234.4,154.6,119.6,4.0,0.92,56.1,20.5,58,27.3,4.9,79,76,22797,Winter,Poor,Limit outdoor activity
2024-11-13,Bengaluru,Karnataka,215,226.6,110.1,26.4,25.0,1.07,53.7,42.1,48,22.2,40.8,69,29,5378,Summer,Poor,Limit outdoor activity
2024-09-21,Bengaluru,Karnataka,67,90.7,264.4,56.2,41.3,0.56,72.3,29.1,87,3.3,116.3,100,64,9031,Summer,Satisfactory,Normal
2025-07-16,Bengaluru,Karnataka,39,167.2,204.4,15.7,5.2,0.67,71.9,30.8,38,18.4,57.9,73,28,9406,Autumn,Good,Normal
2023-02-12,Lucknow,Uttar Pradesh,207,71.1,316.3,79.8,45.1,1.23,141.4,27.7,45,4.6,59.1,44,74,19912,Monsoon,Poor,Limit outdoor activity
2023-04-06,Lucknow,Uttar Pradesh,67,219.4,320.5,114.5,11.4,2.74,59.9,26.3,42,27.5,104.2,94,81,25696,Winter,Satisfactory,Normal
2025-04-15,Kolkata,West Bengal,434,67.5,318.3,46.4,14.9,0.92,39.8,45.0,44,16.8,46.4,44,73,26988,Winter,Severe,Stay indoors
2024-02-06,Chennai,Tamil Nadu,336,156.3,97.4,83.7,57.0,1.25,54.9,32.0,38,2.7,38.8,60,32,13967,Summer,Very Poor,Stay indoors
2025-06-13,Bengaluru,Karnataka,211,170.9,86.5,14.9,52.2,2.31,72.9,18.3,75,20.9,85.1,27,96,4977,Autumn,Poor,Limit outdoor activity
2023-03-13,Chandigarh,Chandigarh,375,29.7,137.9,83.3,3.1,0.32,76.6,20.8,73,19.8,2.1,64,20,8159,Summer,Very Poor,Stay indoors
2025-09-09,Delhi,Delhi,365,237.6,49.4,96.5,34.4,2.47,143.7,13.2,95,15.7,4.9,30,31,18005,Monsoon,Very Poor,Stay indoors
2024-02-26,Bengaluru,Karnataka,274,37.2,310.0,16.9,2.9,1.27,150.5,26.8,68,19.8,42.0,21,78,26020,Winter,Poor,Limit outdoor activity
2025-09-01,Jaipur,Rajasthan,117,163.5,274.9,10.2,10.4,2.34,50.4,28.4,45,7.8,85.0,92,58,17546,Summer,Moderate,Sensitive groups caution
2025-12-07,Mumbai,Maharashtra,294,48.8,27.6,65.9,69.6,2.46,21.3,34.3,76,3.5,19.7,43,10,29302,Summer,Poor,Limit outdoor activity
2025-10-24,Ahmedabad,Gujarat,301,113.1,280.0,89.6,51.4,2.15,97.7,20.4,58,3.2,65.9,73,33,18869,Winter,Very Poor,Stay indoors
2023-08-10,Kolkata,West Bengal,329,76.5,231.5,89.2,45.9,1.74,141.1,17.1,38,22.5,1.2,48,72,24318,Winter,Very Poor,Stay indoors
2024-10-08,Kolkata,West Bengal,381,89.7,261.2,105.0,8.6,1.72,161.5,22.3,88,9.1,85.8,91,52,7348,Winter,Very Poor,Stay indoors
2025-08-08,Kolkata,West Bengal,283,132.6,341.3,93.8,52.4,3.24,170.3,14.9,70,19.3,71.0,21,82,21722,Monsoon,Poor,Limit outdoor activity
2025-11-20,Chennai,Tamil Nadu,260,226.5,30.9,90.6,36.3,0.84,133.3,17.6,71,9.1,69.8,62,94,19697,Monsoon,Poor,Limit outdoor activity
2023-11-21,Jaipur,Rajasthan,176,15.8,196.1,30.8,17.2,1.44,172.9,20.1,66,3.8,74.9,93,24,20212,Summer,Moderate,Sensitive groups caution
2025-08-05,Pune,Maharashtra,408,24.4,131.3,109.8,37.3,1.05,27.2,31.5,91,23.7,7.0,27,43,10072,Summer,Severe,Stay indoors
2025-09-19,Patna,Bihar,216,26.5,224.7,32.4,78.6,2.71,145.6,12.0,32,27.7,44.6,75,42,17543,Summer,Poor,Limit outdoor activity
2024-10-13,Bengaluru,Karnataka,142,240.4,278.2,48.4,13.2,0.25,49.2,10.3,50,28.6,2.8,40,79,22796,Autumn,Moderate,Sensitive groups caution
2024-10-06,Bengaluru,Karnataka,103,134.0,82.0,90.3,60.5,2.91,53.1,14.9,34,24.9,11.7,60,36,21429,Monsoon,Moderate,Sensitive groups caution
2023-08-03,Jaipur,Rajasthan,343,107.7,240.8,34.8,44.7,2.27,119.6,40.3,20,23.3,21.5,56,33,25008,Autumn,Very Poor,Stay indoors
2025-09-20,Kolkata,West Bengal,204,51.9,189.7,111.3,61.9,2.97,144.5,43.7,84,4.0,77.8,74,18,23128,Summer,Poor,Limit outdoor activity
2024-03-29,Lucknow,Uttar Pradesh,410,89.2,281.5,41.2,19.4,3.35,14.9,22.6,65,15.0,79.9,99,95,22867,Summer,Severe,Stay indoors
2023-06-09,Delhi,Delhi,353,162.9,201.0,5.6,47.7,2.24,169.5,20.9,73,12.5,63.3,70,52,5099,Winter,Very Poor,Stay indoors
2023-12-06,Patna,Bihar,123,215.9,207.7,72.1,71.4,2.65,34.1,30.0,80,15.4,56.6,22,78,25548,Winter,Moderate,Sensitive groups caution
2023-04-28,Bengaluru,Karnataka,390,57.8,216.0,89.0,35.8,1.01,90.9,22.5,30,23.9,36.6,89,60,18039,Monsoon,Very Poor,Stay indoors
2023-05-25,Ahmedabad,Gujarat,365,246.4,210.8,26.8,75.7,1.9,120.1,33.0,59,10.0,35.8,48,81,14031,Summer,Very Poor,Stay indoors
2025-07-04,Bengaluru,Karnataka,273,112.3,310.0,57.9,33.2,0.55,109.9,33.8,88,25.7,87.6,83,33,8349,Monsoon,Poor,Limit outdoor activity
2024-04-25,Patna,Bihar,330,40.7,150.6,8.3,15.7,0.48,82.3,21.3,83,15.0,72.5,84,39,22996,Monsoon,Very Poor,Stay indoors
2024-12-25,Delhi,Delhi,242,236.5,259.3,55.3,4.3,2.19,13.4,30.6,65,14.6,80.8,35,89,2891,Summer,Poor,Limit outdoor activity
2023-03-23,Pune,Maharashtra,281,228.1,237.8,19.7,32.5,2.35,54.7,13.1,59,15.0,107.0,46,28,20859,Monsoon,Poor,Limit outdoor activity
2025-12-14,Hyderabad,Telangana,371,95.5,144.1,51.5,18.8,2.4,20.7,25.0,23,10.1,10.2,45,99,6592,Monsoon,Very Poor,Stay indoors
2024-12-12,Chennai,Tamil Nadu,150,34.7,290.2,58.2,17.2,3.09,21.5,12.5,65,9.0,35.4,61,53,5293,Monsoon,Moderate,Sensitive groups caution
2025-09-02,Chandigarh,Chandigarh,115,38.2,164.4,70.3,51.1,2.29,172.3,44.9,94,14.8,1.9,28,53,5375,Summer,Moderate,Sensitive groups caution
2024-10-15,Chandigarh,Chandigarh,413,73.3,209.8,101.2,50.2,0.35,14.5,27.9,94,29.1,53.6,62,72,588,Winter,Severe,Stay indoors
2023-06-30,Lucknow,Uttar Pradesh,242,174.7,132.9,74.9,53.2,2.89,82.4,22.6,80,10.8,87.4,64,38,29433,Summer,Poor,Limit outdoor activity
2023-10-30,Jaipur,Rajasthan,148,107.3,267.4,116.9,27.6,1.38,117.0,38.2,21,26.7,23.9,60,93,22984,Summer,Moderate,Sensitive groups caution
2025-01-15,Hyderabad,Telangana,390,209.3,135.5,66.0,50.1,1.1,68.0,39.2,39,13.0,32.3,49,39,26522,Autumn,Very Poor,Stay indoors
2024-08-07,Chandigarh,Chandigarh,152,81.3,312.4,74.4,26.2,2.18,130.3,26.1,75,7.8,105.2,88,44,8086,Winter,Moderate,Sensitive groups caution
2024-11-23,Lucknow,Uttar Pradesh,41,179.9,79.8,112.9,45.2,2.28,29.0,19.4,53,1.4,107.4,51,53,9367,Monsoon,Good,Normal
2023-04-22,Delhi,Delhi,413,207.7,127.9,23.5,10.0,3.44,142.1,25.3,94,15.1,97.1,100,85,24328,Autumn,Severe,Stay indoors
2023-02-11,Ahmedabad,Gujarat,435,55.1,98.1,83.9,19.3,1.85,15.8,28.4,85,9.8,117.4,50,89,1194,Autumn,Severe,Stay indoors
2024-06-07,Jaipur,Rajasthan,307,228.3,249.2,83.5,45.4,2.52,46.1,43.0,22,4.4,72.4,70,71,12525,Autumn,Very Poor,Stay indoors
2025-03-06,Chandigarh,Chandigarh,374,173.1,251.0,15.9,17.7,0.21,24.2,20.0,34,18.9,104.1,26,56,20475,Summer,Very Poor,Stay indoors
2025-05-31,Ahmedabad,Gujarat,281,224.2,285.7,51.7,30.5,2.08,145.7,22.8,86,13.9,55.6,79,12,23581,Summer,Poor,Limit outdoor activity
2025-12-09,Jaipur,Rajasthan,130,77.7,341.8,40.0,65.5,3.07,117.4,10.6,62,5.9,105.7,56,24,2373,Monsoon,Moderate,Sensitive groups caution
2023-09-17,Lucknow,Uttar Pradesh,39,195.9,37.8,96.8,72.5,2.52,35.4,14.6,31,3.9,7.8,33,12,22627,Autumn,Good,Normal
2025-08-16,Ahmedabad,Gujarat,356,56.0,223.6,107.0,31.0,2.3,161.3,22.0,24,11.5,98.4,23,66,26075,Summer,Very Poor,Stay indoors
2025-03-16,Lucknow,Uttar Pradesh,383,150.4,200.0,79.2,57.2,2.29,97.2,29.8,76,14.2,81.6,50,46,22827,Winter,Very Poor,Stay indoors
2023-04-07,Hyderabad,Telangana,440,189.5,238.9,44.2,43.2,3.0,10.5,13.0,66,7.6,53.1,90,13,17281,Winter,Severe,Stay indoors
2025-10-07,Patna,Bihar,122,231.8,67.2,85.3,53.5,2.23,121.5,13.4,37,12.5,100.9,66,40,10941,Monsoon,Moderate,Sensitive groups caution
2025-07-30,Lucknow,Uttar Pradesh,169,248.2,267.2,63.4,77.9,2.91,171.1,41.8,30,24.0,17.8,43,60,1895,Autumn,Moderate,Sensitive groups caution
2025-10-01,Patna,Bihar,284,162.0,191.2,13.0,75.9,2.4,156.4,19.1,90,29.9,28.4,61,62,7133,Summer,Poor,Limit outdoor activity
2024-05-13,Mumbai,Maharashtra,282,194.3,84.2,109.1,69.4,2.26,30.0,38.5,68,17.2,47.0,65,22,1678,Winter,Poor,Limit outdoor activity
2024-01-19,Chandigarh,Chandigarh,103,17.5,269.6,98.4,27.7,2.76,98.0,16.6,91,28.2,61.3,38,29,28845,Winter,Moderate,Sensitive groups caution
2023-03-10,Delhi,Delhi,273,243.6,73.3,93.5,77.1,2.23,141.4,17.7,37,12.8,36.2,76,44,20197,Summer,Poor,Limit outdoor activity
2024-02-12,Bengaluru,Karnataka,170,52.9,287.2,117.3,33.6,3.23,100.1,42.6,93,20.6,117.3,98,37,14659,Monsoon,Moderate,Sensitive groups caution
2024-03-10,Pune,Maharashtra,314,170.5,63.4,11.9,7.6,0.78,58.8,19.7,90,1.7,100.9,93,16,16593,Autumn,Very Poor,Stay indoors
2023-12-19,Chandigarh,Chandigarh,30,131.8,127.1,72.9,47.3,2.28,119.3,10.1,39,16.4,30.8,39,21,21339,Monsoon,Good,Normal
2023-01-22,Bengaluru,Karnataka,97,213.2,28.2,114.4,30.5,3.15,49.4,11.4,34,11.8,35.5,66,51,11649,Winter,Satisfactory,Normal
2024-07-28,Pune,Maharashtra,143,18.6,62.7,28.6,21.2,0.84,22.4,44.5,51,22.2,75.3,49,76,14042,Autumn,Moderate,Sensitive groups caution
2024-12-21,Lucknow,Uttar Pradesh,343,153.8,292.6,41.0,67.2,3.16,171.7,38.4,88,20.3,109.0,99,60,6981,Winter,Very Poor,Stay indoors
2023-08-21,Ahmedabad,Gujarat,92,48.3,50.9,11.9,48.5,0.65,104.4,16.4,56,15.5,58.6,37,36,28453,Autumn,Satisfactory,Normal
